0	-2	1
1	-1.89	0.965
2	-1.81	0.95
3	-1.76	0.93
4	-1.72	0.925
5	-1.65	0.875
6	-1.75	0.93
7	-1.76	0.925
8	-1.7	0.885
9	-1.67	0.9
10	-1.71	0.895
11	-1.72	0.905
12	-1.72	0.905
13	-1.7	0.88
14	-1.73	0.9
15	-1.65	0.885
16	-1.74	0.885
17	-1.69	0.845
18	-1.71	0.855
19	-1.68	0.84
20	-1.59	0.815
21	-1.57	0.74
22	-1.51	0.725
23	-1.57	0.745
24	-1.49	0.745
25	-1.58	0.735
26	-1.65	0.77
27	-1.54	0.805
28	-1.59	0.79
29	-1.53	0.73
30	-1.59	0.805
31	-1.62	0.795
32	-1.62	0.835
33	-1.64	0.82
34	-1.58	0.84
35	-1.65	0.87
36	-1.74	0.91
37	-1.67	0.865
38	-1.72	0.875
39	-1.65	0.885
40	-1.6	0.88
41	-1.64	0.895
42	-1.55	0.86
43	-1.72	0.915
44	-1.67	0.895
45	-1.68	0.895
46	-1.71	0.915
47	-1.74	0.915
48	-1.75	0.925
49	-1.76	0.93
50	-1.72	0.91
51	-1.75	0.905
52	-1.78	0.935
53	-1.82	0.935
54	-1.89	0.97
55	-1.8	0.94
56	-1.85	0.955
57	-1.71	0.915
58	-1.78	0.935
59	-1.74	0.92
60	-1.78	0.935
61	-1.74	0.91
62	-1.76	0.92
63	-1.74	0.925
64	-1.7	0.885
65	-1.67	0.9
66	-1.79	0.94
67	-1.7	0.905
68	-1.75	0.925
69	-1.75	0.93
70	-1.72	0.905
71	-1.78	0.935
72	-1.8	0.945
73	-1.8	0.945
74	-1.81	0.93
75	-1.74	0.92
76	-1.71	0.895
77	-1.73	0.885
78	-1.66	0.89
79	-1.66	0.905
80	-1.59	0.85
81	-1.67	0.89
82	-1.69	0.895
83	-1.73	0.92
84	-1.72	0.925
85	-1.66	0.89
86	-1.72	0.9
87	-1.74	0.92
88	-1.68	0.895
89	-1.68	0.895
90	-1.61	0.845
91	-1.57	0.825
92	-1.59	0.81
93	-1.63	0.8
94	-1.57	0.815
