0	-2	1
500	-1.6624	0.9032
1000	-1.6624	0.9024
1500	-1.6656	0.904
2000	-1.2048	0.7064
2500	-1.2144	0.7112
3000	-1.2096	0.7088
3500	-1.2096	0.708
4000	-1.2096	0.7096
4500	-1.2144	0.7104
5000	-1.2048	0.7064
5500	-1.2144	0.7112
6000	-1.2096	0.7088
6500	-1.2096	0.708
7000	-1.2096	0.7096
7500	-1.2144	0.7104
8000	-1.2048	0.7064
8500	-1.1712	0.6592
9000	-1.1712	0.6584
9500	-1.1712	0.66
10000	-1.1712	0.6624
10500	-1.1712	0.6592
11000	-1.1712	0.6608
11500	-1.1712	0.66
12000	-1.1712	0.6576
12500	-1.1712	0.6592
13000	-1.1712	0.6608
13500	-1.1712	0.6608
14000	-1.1712	0.66
14500	-0.9888	0.552
15000	-0.9872	0.5488
15500	-0.984	0.548
16000	-0.9888	0.552
16500	-0.9872	0.5488
17000	-0.984	0.548
17500	-0.9888	0.552
18000	-0.9872	0.5488
18500	-0.984	0.548
19000	-0.9888	0.552
19500	-0.9872	0.5488
20000	-0.984	0.548
20500	-0.9536	0.5208
21000	-0.9552	0.5224
21500	-0.9504	0.5264
22000	-0.9536	0.5208
22500	-0.9552	0.5224
23000	-0.9504	0.5264
23500	-0.9536	0.5208
24000	-0.9552	0.5224
24500	-0.9504	0.5264
25000	-0.9536	0.5208
25500	-0.9552	0.5224
26000	-0.9504	0.5264
26500	-1.0112	0.5184
27000	-1.0128	0.5192
27500	-1.0112	0.5192
28000	-1.008	0.5184
28500	-1.0128	0.5232
29000	-1.0112	0.5168
29500	-1.0112	0.5192
30000	-1.0128	0.5184
30500	-1.0128	0.5176
31000	-1.008	0.5192
31500	-1.0128	0.5216
32000	-0.9088	0.4144
32500	-0.9024	0.4152
33000	-0.9024	0.408
33500	-0.9088	0.4176
34000	-0.9024	0.4128
34500	-0.9024	0.4104
35000	-0.9088	0.4192
35500	-0.9008	0.4112
36000	-0.9024	0.412
36500	-0.9104	0.4144
37000	-0.9008	0.4144
37500	-0.9024	0.4096
38000	-0.9104	0.4064
38500	-0.9056	0.4032
39000	-0.9104	0.404
39500	-0.9104	0.4064
40000	-0.9056	0.4032
40500	-0.9104	0.404
41000	-0.9104	0.4064
41500	-0.9056	0.4032
42000	-0.9104	0.404
42500	-0.9104	0.4064
43000	-0.9056	0.4032
43500	-0.9104	0.404
44000	-0.96	0.4544
44500	-0.9536	0.4584
45000	-0.9568	0.4496
45500	-0.9584	0.4536
46000	-0.9568	0.4616
46500	-0.9536	0.4464
47000	-0.9616	0.4552
47500	-0.9568	0.4608
48000	-0.9536	0.4456
48500	-0.96	0.4576
49000	-0.9552	0.4568
49500	-0.9568	0.452
50000	-1.0224	0.468
50500	-1.0192	0.464
51000	-1.016	0.46
51500	-1.0224	0.468
52000	-1.0192	0.464
52500	-1.016	0.46
53000	-1.0224	0.468
53500	-1.0192	0.464
54000	-1.016	0.46
54500	-1.0224	0.468
55000	-1.0192	0.464
55500	-1.016	0.46
56000	-1.1136	0.5088
56500	-1.1184	0.5112
57000	-1.1152	0.5152
57500	-1.1136	0.5088
58000	-1.1184	0.5112
58500	-1.1152	0.5152
59000	-1.1136	0.5088
59500	-1.1184	0.5112
60000	-1.1152	0.5152
60500	-1.1136	0.5088
61000	-1.1184	0.5112
61500	-1.1152	0.5152
62000	-1.1136	0.5088
62500	-1.1008	0.5184
63000	-1.1072	0.5224
63500	-1.1024	0.512
64000	-1.1008	0.5184
64500	-1.1072	0.5224
65000	-1.1024	0.512
65500	-1.1008	0.5184
66000	-1.1072	0.5224
66500	-1.1024	0.512
67000	-1.1008	0.5184
67500	-1.1072	0.5224
68000	-1.1024	0.512
68500	-0.8224	0.3656
69000	-0.8272	0.372
69500	-0.8272	0.3656
70000	-0.8224	0.3656
70500	-0.8272	0.372
71000	-0.8272	0.3656
71500	-0.8224	0.3656
72000	-0.8272	0.372
72500	-0.8272	0.3656
73000	-0.8224	0.3656
73500	-0.8272	0.372
74000	-0.8272	0.3656
74500	-0.8928	0.3304
75000	-0.8896	0.3216
75500	-0.8912	0.3264
76000	-0.8896	0.3296
76500	-0.8928	0.3224
77000	-0.888	0.3256
77500	-0.8928	0.3304
78000	-0.8896	0.3216
78500	-0.8912	0.3264
79000	-0.8896	0.3296
79500	-0.8928	0.3224
80000	-0.888	0.3256
80500	-0.904	0.3016
81000	-0.912	0.304
81500	-0.9104	0.2944
82000	-0.9072	0.3104
82500	-0.9104	0.2968
83000	-0.9104	0.2984
83500	-0.9056	0.3072
84000	-0.9088	0.2952
84500	-0.912	0.3024
85000	-0.9056	0.3024
85500	-0.912	0.304
86000	-0.9104	0.2952
86500	-0.7664	0.2296
87000	-0.7664	0.2344
87500	-0.76	0.2304
88000	-0.7664	0.2296
88500	-0.7664	0.2344
89000	-0.76	0.2304
89500	-0.7664	0.2296
90000	-0.7664	0.2344
90500	-0.76	0.2304
91000	-0.7664	0.2296
91500	-0.7664	0.2344
92000	-0.8896	0.2056
92500	-0.8992	0.2088
93000	-0.8864	0.208
93500	-0.888	0.2096
94000	-0.9008	0.2048
94500	-0.8848	0.212
95000	-0.8896	0.2056
95500	-0.8992	0.2088
96000	-0.8864	0.208
96500	-0.888	0.2096
97000	-0.9008	0.2048
97500	-0.8848	0.212
98000	-0.848	0.1888
98500	-0.8544	0.1856
99000	-0.848	0.1864
99500	-0.8512	0.1904
100000	-0.8512	0.184
100500	-0.8512	0.188
101000	-0.848	0.1888
101500	-0.8544	0.1856
102000	-0.848	0.1864
102500	-0.8512	0.1904
103000	-0.8512	0.184
103500	-0.8512	0.188
104000	-0.7792	0.1296
104500	-0.7808	0.1288
105000	-0.7904	0.12
105500	-0.7776	0.1264
106000	-0.7824	0.1224
106500	-0.7872	0.128
107000	-0.7808	0.128
107500	-0.7824	0.1288
108000	-0.7856	0.1264
108500	-0.7824	0.1232
109000	-0.7808	0.1256
109500	-0.7872	0.12
