-0.127123	0.0337915
-0.0946391	-0.19745
-0.927746	-0.113747
-0.0339719	-0.00641418
0.00702918	0.00313889
0.62221	-0.290708
-0.299131	-0.433791
0.0536884	-0.699132
-0.0224033	0.0418446
-0.501429	0.566326
0.0207159	-0.982332
0.0544339	-0.0481683
-0.432147	0.0608617
0.137692	0.237938
0.833443	0.333407
-0.212038	0.457803
0.415855	0.266604
-0.0550563	0.0490686
-0.89111	0.202447
0.00634104	-0.0496809
-0.0472792	-0.116108
-0.0968723	-0.622046
-0.307926	0.833512
0.291115	-0.422731
-0.725383	0.426567
0.203667	0.421268
0.559371	0.117871
-0.00534739	-0.498451
0.48688	-0.745896
0.145222	0.15548
-0.235727	0.140825
0.044967	0.708394
-0.183307	-0.259288
-0.518726	0.441765
0.0833667	-0.121721
0.570514	0.766368
-0.375251	-0.162102
0.473992	-0.11823
-0.13741	-0.144987
0.213169	-0.615378
0.137942	0.456026
0.56588	0.701994
0.308883	-0.270089
-0.107523	0.121438
-0.129817	0.0374437
0.411257	-0.188264
0.180955	-0.116564
-0.860257	-0.0322075
-0.794665	0.19213
0.286185	-0.564319
0.6736	-0.198387
-0.288127	-0.0262038
0.295628	-0.289868
-0.156314	-0.71281
0.701458	0.0845536
0.481555	0.209084
-0.202469	-0.445053
0.706347	-0.584202
0.138884	-0.0092965
-0.444133	-0.0410243
0.153233	-0.412163
0.120421	0.173894
0.616341	0.00340403
-0.632292	0.359476
0.351646	-0.582674
0.7218	0.407138
0.142941	0.61313
0.367896	-0.125842
-0.0571334	0.263082
-0.157298	0.767921
0.0112535	-0.00118976
-0.657508	0.489525
0.0968965	0.147979
0.206488	0.153292
0.176199	-0.609771
-0.503476	-0.559849
-0.250544	0.543222
-0.115859	-0.0191894
-0.171163	-0.562525
0.10324	-0.124436
-0.224376	0.509629
-0.449584	-0.277917
-0.295382	0.313655
-0.340403	0.289508
-0.00192856	0.0782394
-0.090618	-0.670138
0.878765	-0.346886
-0.243393	-0.390845
0.354772	0.490852
-0.340293	-0.0491023
-0.00931258	-0.011696
0.901684	-0.171496
-0.811567	0.231632
-0.00590088	-0.0212807
0.00469152	-0.436613
0.0168827	-0.695474
0.00372881	0.0020474
-0.0188465	-0.903105
-0.00629899	-0.000734638
0.115918	0.53153
-0.158487	-0.606496
-0.194309	0.202005
0.246511	0.188247
0.729549	0.264098
-0.0466668	0.15333
-0.474041	-0.0598505
0.0754409	-0.130009
-0.282076	0.50424
0.986829	0.0102771
-0.0292934	0.00190736
-0.719856	-0.166934
0.0463291	0.113409
0.4317	0.43679
0.50155	-0.811553
-0.230291	0.118552
0.0598558	-0.895917
-0.22878	-0.389653
-0.2005	-0.0609585
-0.160113	0.0730117
0.354398	-0.589017
0.851907	0.470804
-0.000750666	0.769437
-0.00361654	-0.769106
0.663947	0.154412
-0.127321	-0.181455
0.0379973	0.369517
0.0891216	0.139962
0.628501	-0.207899
0.617102	0.0698739
0.681178	0.238945
0.476012	0.207255
-0.465673	0.859086
0.352417	0.654415
-0.0292665	0.93927
0.0663068	0.104604
-0.0713083	0.0773238
-0.289886	-0.151802
-0.235257	-0.720826
-0.605528	0.71275
0.0273172	0.454252
-0.104243	0.408487
-0.213178	-0.0371215
-0.206546	-0.838581
-0.370652	0.0957564
0.795189	0.0161342
0.256969	0.613008
0.12641	-0.0445754
-0.348428	0.495818
0.257611	-0.439759
-0.222839	-0.242631
0.0044327	-0.0411826
0.0956549	0.510417
-0.0240425	-0.0856834
-0.188979	0.181149
-0.228349	0.0443061
0.954706	0.20864
-0.026543	-0.0172186
-0.320936	-0.0749806
0.39489	-0.0833064
0.516984	0.696641
0.581892	-0.265315
-0.731566	-0.360139
0.529275	0.783177
0.282316	0.195877
0.0139399	-0.0175404
-0.214636	-0.639465
-0.108779	0.158193
0.0249266	0.138485
0.578009	0.0965418
0.674127	0.35598
-0.838521	0.391712
-0.667437	-0.495494
0.274353	0.440955
-0.563199	-0.11268
-0.636018	-0.201086
-0.601535	-0.290402
-0.441268	-0.00630727
-0.0313528	-0.00437447
0.0274055	0.0218657
-0.422727	-0.354708
-0.769329	0.0645318
-0.694618	0.0575251
-0.118394	0.700516
-0.27498	-0.0533323
-0.192615	-0.135329
0.397973	-0.829748
0.185884	-0.135909
0.599442	-0.255227
0.820693	-0.252868
-0.0361733	-0.117508
0.087216	0.0632537
0.0164938	-0.344182
-0.296403	-0.146787
0.199858	-0.0324943
0.16635	-0.462855
0.0944049	0.12866
-0.338179	0.174636
0.605344	0.240299
0.730236	-0.522057
0.167482	0.0334825
-0.0888081	0.514608
0.222521	-0.543039
-0.824007	-0.452075
0.32656	0.818009
0.644874	0.317777
0.742649	0.470339
-0.189938	-0.371002
0.0986578	-0.807039
-0.893287	0.0761191
-0.144286	-0.348821
-0.0760649	0.010757
0.235291	-0.0359328
-0.442078	0.518265
0.711049	0.353958
-0.483872	0.0010418
0.566193	0.741365
-0.0673208	0.0438125
0.308662	0.912363
